1 3 0.000315 3
2 4 0.000446 7
3 5 0.000556 15
4 6 0.000767 31
5 7 0.001173 63
6 8 0.001976 127
7 9 0.003586 255
8 10 0.006157 511
9 11 0.011624 1023
10 12 0.022899 2047
11 13 0.044959 4095
12 14 0.088587 8191
13 15 0.177078 16383
14 16 0.361108 32767
15 17 0.704287 65535
16 18 1.41505 131071
17 19 2.85689 262143
18 20 5.74833 524287
19 21 11.1219 1048575
20 22 22.1993 2097151
21 23 44.4028 4194303
22 24 88.3765 8388607
23 25 176.525 16777215
24 26 353.809 33554431
25 27 707.146 67108863
26 28 1475.6 134217727
27 29 2820.97 268435455
