1 4 0.000308 3
4 4 0.000699 16
7 4 0.000769 21
10 4 0.002389 104
13 4 0.002248 106
16 4 0.002305 119
19 4 0.004757 274
22 4 0.00757 450
25 4 0.014054 979
28 4 0.035439 2844
31 4 0.015721 1239
34 4 0.036068 2859
37 4 0.055181 4757
40 4 0.05461 4400
43 4 0.110546 8961
46 4 0.061437 5065
49 4 0.071965 5587
52 4 0.10323 8359
55 4 0.152798 12355
58 4 0.17937 15082
61 4 0.316535 28044
64 4 0.226342 18439
67 4 0.258908 21223
70 4 0.474683 40472
73 4 0.866077 75038
76 4 0.318299 25806
79 4 1.26659 101376
1 25 0.000321 3
4 25 0.000709 15
7 25 0.002226 104
10 25 0.00411 217
13 25 0.010778 744
16 25 0.011083 725
19 25 0.02407 1902
22 25 0.042769 3419
25 25 0.09843 7928
28 25 0.146885 12387
31 25 0.176838 15411
34 25 0.334342 27727
37 25 1.71107 150009
40 25 1.24403 104992
43 25 0.801004 67858
46 25 1.77336 151639
49 25 5.84697 514821
52 25 0.56727 51592
55 25 11.3816 1028405
58 25 7.24301 647549
61 25 3.47499 320101
64 25 5.5516 491044
67 25 95.0013 8990370
70 25 13.1567 1165531
73 25 56.4034 5010046
76 25 218.828 20150063
79 25 52.028 4641696
1 64 0.000301 3
4 64 0.000791 27
7 64 0.001656 74
10 64 0.00611 422
13 64 0.0186 1382
16 64 0.045155 3695
19 64 0.036743 3015
22 64 0.045975 3617
25 64 0.217397 19391
28 64 0.054498 4641
31 64 0.905536 82619
34 64 1.8245 169414
37 64 0.759312 68732
40 64 0.302284 24664
43 64 2.11525 182499
46 64 1.64636 154185
49 64 3.14375 283048
52 64 38.2785 3514499
55 64 46.1119 4023016
58 64 3.09681 271917
61 64 43.4522 4037094
64 64 41.1006 3567319
67 64 150.205 14015550
70 64 30.1162 2647946
73 64 522.115 48165482
76 64 46.0336 4196095
79 64 84.6863 7930737
1 121 0.000335 3
4 121 0.000757 25
7 121 0.001484 68
10 121 0.004891 299
13 121 0.005865 377
16 121 0.028392 2339
19 121 0.054126 1045
22 121 0.072245 6454
25 121 0.075478 6104
28 121 0.064313 5212
31 121 0.319132 28463
34 121 0.637153 56934
37 121 0.164679 14849
40 121 2.96931 255383
43 121 2.05251 184753
46 121 7.21748 653532
49 121 21.67 2040966
52 121 2.75647 247595
55 121 11.2056 1068909
58 121 3.76843 345262
61 121 20.6589 1840314
64 121 44.7048 4004648
67 121 81.5237 7434733
70 121 47.2594 4531761
73 121 11.3211 1039636
76 121 41.2454 3760302
79 121 531.649 47336257
1 196 0.000339 3
4 196 0.000686 19
7 196 0.00175 78
10 196 0.005869 349
13 196 0.007803 567
16 196 0.01267 928
19 196 0.009071 628
22 196 0.036981 3080
25 196 0.113594 10333
28 196 0.024737 1891
31 196 0.387508 35944
34 196 0.318821 28355
37 196 0.906817 80655
40 196 1.03196 91493
43 196 11.7978 1043516
46 196 1.11053 99705
49 196 6.40304 595931
52 196 9.15402 857733
55 196 4.22291 365013
58 196 17.0184 1539483
61 196 28.7743 2774108
64 196 333.589 33161989
67 196 65.9637 6318075
70 196 95.0273 8599473
73 196 337.167 32476439
76 196 73.3626 6852480
79 196 626.168 59666880
1 289 0.000298 3
4 289 0.000698 18
7 289 0.001686 87
10 289 0.003853 209
13 289 0.010777 785
16 289 0.005359 387
19 289 0.054853 4968
22 289 0.092447 8262
25 289 0.145339 12040
28 289 0.659634 62791
31 289 0.091471 8089
34 289 0.160505 14060
37 289 1.92351 174651
40 289 4.98333 289567
43 289 4.44394 408202
46 289 2.55526 225869
49 289 6.58669 606341
52 289 24.5057 2344654
55 289 190.223 18526801
58 289 37.8424 3605824
61 289 83.8336 7936086
64 289 84.4259 7627687
67 289 2.30549 208187
70 289 211.995 19599765
73 289 73.7604 7098831
76 289 47.4189 4305058
79 289 197.898 19086650
1 400 0.000296 3
4 400 0.000672 16
7 400 0.002384 136
10 400 0.003741 200
13 400 0.003601 224
16 400 0.044617 3567
19 400 0.011888 1003
22 400 0.168273 14889
25 400 0.041934 3512
28 400 0.114491 9640
31 400 0.209041 18771
34 400 0.277874 24831
37 400 1.77173 168863
40 400 2.75729 242252
43 400 4.40477 355534
46 400 24.4182 2366920
49 400 1.97959 185987
52 400 8.45439 747750
55 400 20.9172 1948159
58 400 20.8552 1974893
61 400 15.7233 1463950
64 400 63.0997 5921968
67 400 474.524 44776509
70 400 44.3912 4297084
73 400 23.0591 2140175
76 400 3529.34 341406182
79 400 865.682 82499141
1 529 0.000286 3
4 529 0.000643 19
7 529 0.00142 65
10 529 0.004773 289
13 529 0.012487 1012
16 529 0.054507 4580
19 529 0.076869 6561
22 529 0.042724 3670
25 529 0.13488 13253
28 529 0.186135 18115
31 529 0.188659 17548
34 529 0.877654 84672
37 529 0.38662 35558
40 529 18.7771 1748521
43 529 1.09155 99243
46 529 1.59969 151186
49 529 7.68251 694629
52 529 3.30824 314890
55 529 7.4532 663648
58 529 33.7667 3121827
61 529 3.96118 360736
64 529 35.0179 3216592
67 529 30.146 2758798
70 529 11.9683 1072810
73 529 236.694 21390161
76 529 74.0406 7101223
79 529 135.242 12814497
1 676 0.00029 3
4 676 0.000723 25
7 676 0.001698 80
10 676 0.005826 367
13 676 0.0062 415
16 676 0.009651 761
19 676 0.060433 5369
22 676 0.023465 1992
25 676 0.132709 11615
28 676 0.111178 9140
31 676 0.294256 27713
34 676 0.188592 16655
37 676 0.304532 25417
40 676 1.04757 94046
43 676 2.11141 188027
46 676 4.57852 428721
49 676 1.89487 168813
52 676 4.75007 413018
55 676 5.96294 547990
58 676 8.02841 715547
61 676 43.0647 3800651
64 676 38.9027 3407568
67 676 87.7296 7914809
70 676 389.692 36985617
73 676 30.9083 2824266
76 676 929.094 85075530
79 676 309.461 27671969
1 841 0.000342 3
4 841 0.000633 16
7 841 0.001835 94
10 841 0.003873 229
13 841 0.008665 618
16 841 0.025751 2378
19 841 0.034263 2925
22 841 0.196012 17915
25 841 0.077028 7059
28 841 1.24562 118297
31 841 0.072163 6321
34 841 0.462454 43169
37 841 1.35212 134354
40 841 0.564926 50204
43 841 1.55867 141371
46 841 1.86874 175537
49 841 12.0882 1168229
52 841 2.91687 268448
55 841 4.9016 447142
58 841 241.114 22938294
61 841 22.91 2164231
64 841 33.1996 3026783
67 841 82.9609 7718966
70 841 752.57 69169561
73 841 216.975 20927808
76 841 158.911 14665725
79 841 36.9276 3540357
1 1024 0.000351 3
4 1024 0.000728 21
7 1024 0.00175 76
10 1024 0.003143 203
13 1024 0.006118 421
16 1024 0.009892 706
19 1024 0.04769 4267
22 1024 0.084041 7054
25 1024 0.074397 6553
28 1024 0.435178 40385
31 1024 0.127448 11523
34 1024 0.472519 43515
37 1024 2.69625 243051
40 1024 2.73447 244266
43 1024 4.4072 423803
46 1024 1.10563 101054
49 1024 1.68576 147650
52 1024 1.87447 174183
55 1024 108.736 9983927
58 1024 45.1053 4143383
61 1024 82.1038 7387364
64 1024 245.08 22609823
67 1024 47.5269 4553614
70 1024 149.459 14247329
73 1024 305.389 28332852
76 1024 90.7883 8482890
79 1024 4998.54 473449088
1 1225 0.000318 3
4 1225 0.000805 25
7 1225 0.002394 126
10 1225 0.003651 228
13 1225 0.004982 321
16 1225 0.006132 434
19 1225 0.050323 4798
22 1225 0.026625 2372
25 1225 0.075629 6605
28 1225 0.191796 17132
31 1225 0.389037 36029
34 1225 1.7962 167464
37 1225 1.34834 116394
40 1225 2.23561 203222
43 1225 2.97268 254248
46 1225 44.1921 4312737
49 1225 18.0227 1650621
52 1225 39.9146 3648666
55 1225 7.91283 745754
58 1225 76.1367 6926747
61 1225 8.51103 671781
64 1225 31.5779 2988806
67 1225 37.9601 3462280
70 1225 50.2872 4703537
73 1225 71.0064 6797773
76 1225 130.224 12074955
79 1225 5289.24 519140992
1 1444 0.000339 3
4 1444 0.000729 25
7 1444 0.001404 60
10 1444 0.003338 205
13 1444 0.004852 320
16 1444 0.018769 1621
19 1444 0.030929 2419
22 1444 0.497222 46828
25 1444 0.088169 7804
28 1444 0.969953 89644
31 1444 0.142126 12080
34 1444 0.209142 18521
37 1444 0.354025 32316
40 1444 0.898822 80666
43 1444 4.4965 379530
46 1444 25.01 2369194
49 1444 15.8337 1446937
52 1444 11.0211 967000
55 1444 30.6107 2954735
58 1444 36.8797 3550154
61 1444 43.1851 4044264
64 1444 120.146 10613384
67 1444 28.9076 2624549
70 1444 69.7062 6549209
73 1444 3729.88 351578368
76 1444 497.763 46101675
79 1444 3733.53 344133425
1 1681 0.000305 3
4 1681 0.000555 15
7 1681 0.001872 93
10 1681 0.003317 205
13 1681 0.010093 749
16 1681 0.013051 1005
19 1681 0.017423 1385
22 1681 0.022109 1730
25 1681 0.157416 13951
28 1681 0.268524 25078
31 1681 0.49575 46274
34 1681 0.092626 7862
37 1681 0.854576 76776
40 1681 1.527 137971
43 1681 2.89102 256030
46 1681 3.51397 332171
49 1681 4.05131 364731
52 1681 3.57079 316980
55 1681 48.1972 4350200
58 1681 34.828 3225239
61 1681 2.90688 278223
64 1681 5.08137 468179
67 1681 1238.33 117957208
70 1681 34.5051 3184564
73 1681 63.0052 5836273
76 1681 81.0148 7743891
79 1681 897.549 84179024
1 1936 0.000315 3
4 1936 0.000639 18
7 1936 0.002345 127
10 1936 0.003395 195
13 1936 0.013102 999
16 1936 0.024043 2126
19 1936 0.040701 3507
22 1936 0.059962 4934
25 1936 0.153951 14257
28 1936 0.791899 69400
31 1936 0.161028 14877
34 1936 0.36881 31983
37 1936 2.71998 269451
40 1936 2.75112 249794
43 1936 1.03924 95149
46 1936 2.12141 187270
49 1936 2.81882 245102
52 1936 19.3632 1864862
55 1936 15.2283 1399674
58 1936 11.6287 1098667
61 1936 15.1589 1407485
64 1936 142.364 12516782
67 1936 4.01388 357134
70 1936 54.5314 4962973
73 1936 64.0917 5839421
76 1936 22.9271 2053362
79 1936 1071.6 98829870
1 2209 0.000283 3
4 2209 0.000645 15
7 2209 0.003407 195
10 2209 0.006582 426
13 2209 0.007099 467
16 2209 0.030227 2514
19 2209 0.018429 1489
22 2209 0.02521 2168
25 2209 0.080912 6913
28 2209 0.10067 9008
31 2209 0.106037 9105
34 2209 1.46124 133573
37 2209 0.394563 35575
40 2209 1.8133 166790
43 2209 7.63446 723380
46 2209 8.09451 741410
49 2209 1.65914 145868
52 2209 1.09529 98050
55 2209 40.2702 3701647
58 2209 8.0998 750933
61 2209 68.5693 6284732
64 2209 45.7818 4330147
67 2209 83.8757 7768222
70 2209 84.6391 8224230
73 2209 115.836 10601204
76 2209 47.2005 4329673
79 2209 175.347 17200811
1 2500 0.000292 3
4 2500 0.000613 17
7 2500 0.00181 92
10 2500 0.003832 241
13 2500 0.008491 643
16 2500 0.023732 2080
19 2500 0.018313 1407
22 2500 0.038837 3283
25 2500 0.203365 19361
28 2500 0.659731 64602
31 2500 3.8479 360829
34 2500 0.178004 15770
37 2500 1.24696 106401
40 2500 6.03088 541144
43 2500 1.40399 128571
46 2500 1.67955 161046
49 2500 22.7914 2092688
52 2500 10.5342 977938
55 2500 160.113 14810467
58 2500 19.1511 1783056
61 2500 472.564 46167953
64 2500 12.4271 1167519
67 2500 41.4416 3895705
70 2500 44.4911 4309207
73 2500 322.348 28844701
76 2500 50.2452 4812617
79 2500 508.165 47304946
1 2809 0.000284 3
4 2809 0.00084 25
7 2809 0.001711 87
10 2809 0.006094 415
13 2809 0.0051 340
16 2809 0.013881 1028
19 2809 0.104554 9551
22 2809 0.366626 34562
25 2809 0.5707 51313
28 2809 0.049871 4106
31 2809 0.376081 34867
34 2809 0.717475 56916
37 2809 1.77099 164153
40 2809 0.320579 30968
43 2809 2.97971 272608
46 2809 4.34414 417047
49 2809 12.3677 1196047
52 2809 27.4685 2489267
55 2809 6.95466 613450
58 2809 77.3194 7586122
61 2809 18.7265 1695008
64 2809 203.816 19248414
67 2809 50.8866 4605651
70 2809 329.984 31304661
73 2809 338.576 33010937
76 2809 142.608 13323331
79 2809 51.7846 4747416
1 3136 0.00029 3
4 3136 0.000701 18
7 3136 0.001595 81
10 3136 0.001997 103
13 3136 0.009507 711
16 3136 0.006328 429
19 3136 0.040346 3474
22 3136 0.028475 2286
25 3136 0.213801 20071
28 3136 0.172515 15626
31 3136 0.206973 19207
34 3136 0.958063 88219
37 3136 1.57651 140501
40 3136 1.07374 97683
43 3136 0.406142 36397
46 3136 2.97133 255978
49 3136 4.83111 424993
52 3136 19.9682 1902888
55 3136 13.4198 1334456
58 3136 59.2546 5512076
61 3136 7.60515 705110
64 3136 19.0952 1749314
67 3136 56.1898 5211580
70 3136 83.9989 7858996
73 3136 33.5137 3004055
76 3136 3151.49 308754930
79 3136 107.777 10275635
1 3481 0.0003 3
4 3481 0.000791 23
7 3481 0.001726 83
10 3481 0.003322 224
13 3481 0.004677 329
16 3481 0.030997 973
19 3481 0.011638 903
22 3481 0.112665 10119
