1 4 0.000382 3
3 4 0.000781 15
5 4 0.001888 43
7 4 0.003525 101
9 4 0.003935 181
11 4 0.008463 375
13 4 0.007595 474
15 4 0.026543 2121
17 4 0.031121 1638
19 4 0.018023 1294
21 4 0.044103 3613
23 4 0.040709 3318
25 4 0.054144 2843
27 4 0.090874 7568
29 4 0.089735 7318
31 4 0.10622 8914
33 4 0.325892 27522
35 4 0.462145 24555
37 4 0.23301 19878
39 4 0.23664 20081
41 4 0.32227 27082
43 4 0.441885 35516
45 4 0.301137 25305
47 4 0.268805 22860
49 4 0.597624 50890
51 4 1.55776 129827
53 4 1.70867 140144
55 4 0.65532 44648
57 4 2.13882 170837
59 4 1.66939 138964
61 4 2.50691 203536
63 4 2.52646 203064
65 4 1.75388 136937
67 4 4.22382 344650
69 4 2.89891 239181
71 4 2.52725 207325
73 4 5.51228 462720
75 4 4.17541 349436
77 4 2.74192 224428
79 4 5.79486 468789
81 4 4.76109 386500
83 4 4.39816 368627
85 4 5.60797 448892
87 4 4.74903 402672
89 4 5.23964 409997
1 5 0.000327 3
3 5 0.000644 15
5 5 0.001491 61
7 5 0.002364 107
9 5 0.004938 256
11 5 0.012299 857
13 5 0.014178 1009
15 5 0.039011 3130
17 5 0.033173 2620
19 5 0.046412 3746
21 5 0.145302 12610
23 5 0.519536 13460
25 5 0.185585 15967
27 5 0.130866 11136
29 5 0.423166 36308
31 5 0.562283 46133
33 5 0.998564 80419
35 5 0.956382 82762
37 5 1.05448 88878
39 5 2.1545 186776
41 5 4.695 395591
43 5 1.21325 102836
45 5 3.8215 330386
47 5 5.93587 518127
49 5 6.46469 567282
51 5 5.26242 459359
53 5 3.50687 288511
55 5 4.79389 412694
57 5 4.08542 345399
59 5 8.88223 784678
61 5 13.4365 1202377
63 5 17.4705 1568367
65 5 27.6257 2427848
67 5 10.2659 901302
69 5 28.4348 2577304
71 5 20.6148 1843418
73 5 15.5681 1374478
75 5 27.7704 2506880
77 5 25.6693 2313214
79 5 21.2122 1864684
81 5 46.7077 4329390
83 5 40.7318 3659028
85 5 62.7087 5520805
87 5 73.6496 6441504
89 5 121.738 10578314
1 6 0.000318 3
3 6 0.000594 14
5 6 0.001377 55
7 6 0.00287 96
9 6 0.004478 163
11 6 0.012004 883
13 6 0.016768 1174
15 6 0.026899 2015
17 6 0.036678 2854
19 6 0.061791 5030
21 6 0.101035 7523
23 6 0.167418 13469
25 6 0.200542 17277
27 6 0.128837 10163
29 6 0.185649 16020
31 6 0.963817 67327
33 6 0.566095 31971
35 6 2.23176 142398
37 6 0.963984 79473
39 6 1.14606 98650
41 6 1.23411 104839
43 6 3.92008 340505
45 6 0.610576 50914
47 6 2.21811 190838
49 6 4.65563 409705
51 6 2.77675 243313
53 6 10.1809 905024
55 6 10.43 594773
57 6 49.181 4529351
59 6 16.6762 1281916
61 6 6.43169 545022
63 6 5.08462 458798
65 6 17.2982 1453944
67 6 21.7314 1954830
69 6 29.8352 2557686
71 6 30.6191 2738107
73 6 93.7433 8145615
75 6 76.4887 5785042
77 6 89.0544 7626415
79 6 55.2987 4587415
81 6 35.453 3058982
83 6 54.4378 4948725
85 6 55.5786 4203682
87 6 80.9041 6530602
89 6 46.5763 4161082
1 7 0.000346 3
3 7 0.000574 15
5 7 0.001248 41
7 7 0.003643 204
9 7 0.005597 292
11 7 0.014904 1006
13 7 0.022428 1599
15 7 0.031112 2434
17 7 0.048493 3968
19 7 0.098321 8319
21 7 0.058615 4757
23 7 0.211418 17919
25 7 0.461344 40381
27 7 0.172821 14986
29 7 0.976703 82925
31 7 1.51895 138233
33 7 1.21212 102496
35 7 2.66824 229092
37 7 3.85969 340465
39 7 6.12492 562138
41 7 4.68137 415620
43 7 6.97046 630609
45 7 12.2194 1132995
47 7 15.2527 1378661
49 7 19.0337 1751334
51 7 13.8487 1208811
53 7 38.6972 3438871
55 7 31.6324 2915176
57 7 16.9114 1596699
59 7 40.1067 3823213
61 7 18.8321 1709587
63 7 71.3071 6469212
65 7 88.4999 8170420
67 7 133.275 12183412
69 7 95.5158 7965427
71 7 193.193 17402525
73 7 34.8944 3153322
75 7 161.571 14819689
77 7 225.075 19807052
79 7 203.343 17762925
81 7 775.25 58899967
83 7 956.907 82811536
85 7 223.839 20551003
87 7 384.419 35563079
89 7 489.028 43430062
1 8 0.000293 3
3 8 0.000676 15
5 8 0.001309 51
7 8 0.003573 163
9 8 0.007587 458
11 8 0.011094 677
13 8 0.025987 1886
15 8 0.034882 2677
17 8 0.07419 6171
19 8 0.071311 5865
21 8 0.111389 9195
23 8 0.316287 27776
25 8 0.318729 26943
27 8 0.363179 29126
29 8 1.47151 134420
31 8 0.747466 64521
33 8 2.27366 200593
35 8 0.852774 74535
37 8 2.6395 243407
39 8 1.94246 166811
41 8 2.41958 208113
43 8 2.66596 224927
45 8 17.8047 1686896
47 8 8.0592 735622
49 8 7.79028 706001
51 8 16.9856 1453991
53 8 10.4166 798427
55 8 45.3478 3972067
57 8 47.6472 4526699
59 8 13.2559 1247216
61 8 18.0328 1642372
63 8 24.1153 2116151
65 8 151.191 13894655
67 8 32.9126 2810298
69 8 290.482 25377264
71 8 44.4585 3685536
73 8 52.8978 4649197
75 8 261.551 24529380
77 8 121.504 10686303
79 8 163.144 13559313
81 8 240.005 21657456
83 8 39.6414 3537158
85 8 376.957 35033879
87 8 361.501 34032497
89 8 158.924 14058508
1 9 0.000351 3
3 9 0.000604 15
5 9 0.001284 63
7 9 0.00234 112
9 9 0.006482 332
11 9 0.013392 856
13 9 0.028863 2098
15 9 0.038926 3025
17 9 0.212362 18496
19 9 0.106645 8709
21 9 0.350461 31095
23 9 0.756201 66976
25 9 0.965936 83921
27 9 0.663809 57174
29 9 1.69804 145064
31 9 0.708511 61227
33 9 0.570237 49136
35 9 0.330343 27853
37 9 3.51205 307690
39 9 7.34602 652743
41 9 9.40918 861298
43 9 11.4044 1065951
45 9 14.509 1210108
47 9 27.6663 1753512
49 9 46.8089 4235250
51 9 62.0264 5397400
53 9 35.1829 3251465
55 9 91.9099 8439880
57 9 60.9868 5652845
59 9 25.6874 2316527
61 9 338.956 31050000
63 9 367.019 33278020
65 9 50.5847 3752666
67 9 191.232 17890853
69 9 71.7395 6472599
71 9 766.487 70674118
73 9 60.7193 5471322
75 9 878.592 82770280
77 9 563 51863588
79 9 985.853 90970219
81 9 266.614 24512193
83 9 2155.16 200633712
85 9 1622.06 151891132
87 9 1041.98 95657236
89 9 8565.81 812869906
1 10 0.000314 3
3 10 0.000626 14
5 10 0.001001 37
7 10 0.003078 152
9 10 0.005136 251
11 10 0.012968 810
13 10 0.038915 3058
15 10 0.052744 4098
17 10 0.153156 13101
19 10 0.186821 16274
21 10 0.215769 18377
23 10 0.264166 22482
25 10 0.263589 22420
27 10 0.181611 15116
29 10 0.776353 69522
31 10 1.72311 143058
33 10 0.960359 84556
