1 1 0.004587 3
2 1 0.001963 5
3 1 0.002068 7
4 1 0.00235 9
5 1 0.002911 11
6 1 0.00332 13
7 1 0.0037 15
8 1 0.003909 17
9 1 0.004379 19
10 1 0.004564 21
11 1 0.004903 23
12 1 0.005143 25
13 1 0.005318 27
14 1 0.005297 29
15 1 0.00696 31
16 1 0.007254 33
17 1 0.00755 35
18 1 0.007637 37
19 1 0.007679 39
20 1 0.008036 41
21 1 0.008469 43
22 1 0.00855 45
23 1 0.008619 47
24 1 0.009182 49
25 1 0.009192 51
26 1 0.009387 53
27 1 0.009807 55
28 1 0.011003 57
29 1 0.010199 59
1 16 0.004509 3
2 16 0.001942 7
3 16 0.00231 15
4 16 0.002909 27
5 16 0.003378 37
6 16 0.004927 65
7 16 0.006758 101
8 16 0.008675 139
9 16 0.009502 149
10 16 0.010104 167
11 16 0.011613 213
12 16 0.013075 253
13 16 0.014848 299
14 16 0.014768 283
15 16 0.016729 363
16 16 0.01675 347
17 16 0.019059 417
18 16 0.019694 441
19 16 0.020201 459
20 16 0.021548 519
21 16 0.022965 575
22 16 0.024109 619
23 16 0.024163 595
24 16 0.027313 673
25 16 0.027491 691
26 16 0.028629 735
27 16 0.028751 743
28 16 0.030935 789
29 16 0.032239 825
1 49 0.005161 3
2 49 0.00232 7
3 49 0.003036 13
4 49 0.006688 27
5 49 0.005316 45
6 49 0.007154 79
7 49 0.008844 171
8 49 0.011041 205
9 49 0.013423 279
10 49 0.01748 421
11 49 0.019699 485
12 49 0.021575 559
13 49 0.025044 673
14 49 0.03181 839
15 49 0.028408 793
16 49 0.033486 967
17 49 0.037536 1067
18 49 0.042594 1267
19 49 0.042395 1269
20 49 0.044687 1323
21 49 0.050225 1527
22 49 0.047621 1431
23 49 0.056705 1759
24 49 0.058323 1791
25 49 0.059302 1853
26 49 0.063677 1975
27 49 0.063576 1979
28 49 0.067963 2189
29 49 0.071231 2271
1 100 0.004931 3
2 100 0.003786 7
3 100 0.004033 13
4 100 0.004712 25
5 100 0.005691 51
6 100 0.006986 93
7 100 0.008486 169
